overall,reviewText
1.0,I thought these would be comfortable but that was not the case. I tried them out once and they were no different than the standard orthotic that came my New Balance athletic shoe.  I'll stick to my tried and true Aetrex brand orthotics which are also available on Amazon.  I hope the Powerstep Orthotics will help someone else -- I put them back in their package and donated them to charity. I do not recommend these.
5.0,I have always had trouble finding the right insole that works for me because of my size and weight. I have to wear steel toe boots all day and walk around in them all day my feet would always hurt at the end of the day. Once I try these insoles the pain in my feet went away and never came back these are great great insoles to purchase I suggest you buy them immediately
5.0,Second pair I bought.  They fit and work very well
5.0,Awesome insoles - very comfortable!  Def recommend
5.0,Quick shipment and works as advertised
5.0,"Been using these for years. Took it about 6 months worth of use before my planters fasciitis cleared up, been using these ever since. Oder a couple of pairs a year, one for running shoes and one for work boots. Each insole lasts about a year before I have to replace them."
5.0,The foam is very cheep
2.0,Wore for one day and feet hurt more with the inserts more.
5.0,Very good foot support at a great price.  I have worn Dr. Scholl's custom orthotics($50) as well as prescription orthotics($200-$500).  I experience foot pain often especially if I am standing on concrete for any length of time.  Good orthotics in sturdy footwear helps a lot.  I could not wear athletic shoes for more than about 30 minutes without my feet aching until I put a pair of these orthotics in my New Balance shoes.  I will buy more.
5.0,These fit well and made my shoes like new. Shoes that were causing my feet to hurt are now comfortable. Very good arch support. They are so good I bought a second pair.
5.0,Buying some more real soon.
5.0,"Perfect fit for my 12 and a half double E Brooks GTS 17 shoes. Great cushion for running five miles a day. They last me three months, which is a month more than any other insert I've tried."
2.0,"These insoles are not made for tennis shoes, or running shoes, or walking shoes. They push your foot too high up and your heel will rub on the back of the shoe while the top of your foot will try to pop out of the shoe like you're Frankenstein's monster. I bought these based on the reviews, but honestly don't know what I can use them in--Moon boots?"
5.0,I wear these in all my shoes and it has cured my plantar fasciitis that I suffered with for many years.
5.0,It works like magic for me.
4.0,"these do help, will see how long they will last."
5.0,"Has cured my arch issues.  Now, both myself and the wife has them in all of our shoes, boots, sneakers."
5.0,very pleased with this product
5.0,I would always wake up with pain my arch and heel every monring.  Almost like the tendons in the foot tightened up overnight.  It would go away after 5 or 10 minutes of walking around in the morning but still hurt to walk.  After a week of wearing these consistently I no longer have any foot pain in the morning.
5.0,great inserts  less than half the price of shoe stores for the same insert
5.0,Comfortable and has improved balance.
5.0,I felt instant relief with these inserts.
3.0,"First off let me say I love these insoles!  Im a moderate pronater with high arches and these insoles have made long days on my feet much more tolerable. I have them in my work boots, golf shoes and walking/running shoes.

Now about the 3 star review. The only reason Im giving anything other than 5 stars is that the cloth cover on the insoles has either begun to peel off or peeled off completely. (See pic). Without the cloth cover its almost impossible to slide your feet into your shoes. Ive had to use spray glue to reattach the cloth and it only temporarily fixes it. The comfort outweighs the problem with the covering so I will continue to purchase these for all my shoes, however, I really hope this problem is addressed and fixed soon."
1.0,"I don't know where all these 5 star reviews came from, maybe those people got a better product, but what I got was terrible. There's basically no cushioning in these whatsoever. I tried them out at work for a few hours, and was very disappointed. They have a super thin top ""cushion"" layer, and below that is a very hard, rigid base. I'll never buy these types of products online again, this product isn't eligible for return. Just go to the store and get the $13 Doctor Scholls, they're 100 times better than these."
5.0,These inserts work well and cost less than others of similar quality.  I will order them again.
5.0,These insoles are great! I purchased these from my doctor originally and paid more.
5.0,"Have bought these before and they are perfect, recommended by my pediatrist for plantar faciitis."
1.0,It was too thick. Should've ordered the trim one. Cut around on it so I was unable to return it.  It's stated that it was for several different foot problems and my problem was Morton's Neuroma. But it was too high in the arch and uncomfortable since I have a normal arch
